R0301|10001124|510050P1806M03000  |50ETF沽6月3000      |510050|50ETF   |EBS|E|P|      10000|     3.0000|20171128|20180627|20180627|20180628|20180627|1|        4089|     0.2356|     0.2356|     2.8660|N|     0.5222|     0.0001|         5795.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001129|510050C1803M02750  |50ETF购3月2750      |510050|50ETF   |EBS|E|C|      10000|     2.7500|20171201|20180328|20180328|20180329|20180328|1|        4712|     0.1805|     0.1805|     2.8660|N|     0.4671|     0.0001|         5244.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001130|510050P1803M02750  |50ETF沽3月2750      |510050|50ETF   |EBS|E|P|      10000|     2.7500|20171201|20180328|20180328|20180329|20180328|1|       16450|     0.0555|     0.0555|     2.8660|N|     0.3189|     0.0001|         2834.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001131|510050C1806M02750  |50ETF购6月2750      |510050|50ETF   |EBS|E|C|      10000|     2.7500|20171201|20180627|20180627|20180628|20180627|1|        2251|     0.2540|     0.2544|     2.8660|N|     0.5410|     0.0001|         5983.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001132|510050P1806M02750  |50ETF沽6月2750      |510050|50ETF   |EBS|E|P|      10000|     2.7500|20171201|20180627|20180627|20180628|20180627|1|        3825|     0.1114|     0.1114|     2.8660|N|     0.3748|     0.0001|         3393.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001137|510050C1803M02700  |50ETF购3月2700      |510050|50ETF   |EBS|E|C|      10000|     2.7000|20171218|20180328|20180328|20180329|20180328|1|        2967|     0.2184|     0.2184|     2.8660|N|     0.5050|     0.0001|         5623.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001138|510050P1803M02700  |50ETF沽3月2700      |510050|50ETF   |EBS|E|P|      10000|     2.7000|20171218|20180328|20180328|20180329|20180328|1|        9484|     0.0440|     0.0440|     2.8660|N|     0.2974|     0.0001|         2330.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001139|510050C1806M02700  |50ETF购6月2700      |510050|50ETF   |EBS|E|C|      10000|     2.7000|20171218|20180627|20180627|20180628|20180627|1|         785|     0.2897|     0.2887|     2.8660|N|     0.5753|     0.0021|         6326.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001140|510050P1806M02700  |50ETF沽6月2700      |510050|50ETF   |EBS|E|P|      10000|     2.7000|20171218|20180627|20180627|20180628|20180627|1|        4588|     0.0936|     0.0936|     2.8660|N|     0.3470|     0.0001|         2826.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001141|510050C1802M02750  |50ETF购2月2750      |510050|50ETF   |EBS|E|C|      10000|     2.7500|20171228|20180228|20180228|20180301|20180228|0|       12253|     0.1364|     0.1353|     2.8660|N|     0.4219|     0.0001|         4792.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0010E   |        
R0301|10001142|510050C1802M02800  |50ETF购2月2800      |510050|50ETF   |EBS|E|C|      10000|     2.8000|20171228|20180228|20180228|20180301|20180228|0|       16685|     0.0950|     0.0950|     2.8660|N|     0.3816|     0.0001|         4389.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0010E   |        
