,expiry,date,strike,id,type,path,is_atm,atm_type
214,20170927,20170215,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170215\2350\10000845C\10000845vols_data.csv,1,4
215,20170927,20170215,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170215\2350\10000850P\10000850vols_data.csv,1,4
216,20170222,20170216,2350,10000834,C,E:/Pycharm/data/option_data\20170222\20170216\2350\10000834C\10000834vols_data.csv,1,1
217,20170222,20170216,2350,10000839,P,E:/Pycharm/data/option_data\20170222\20170216\2350\10000839P\10000839vols_data.csv,1,1
218,20170322,20170216,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170216\2350\10000788C\10000788vols_data.csv,1,2
219,20170322,20170216,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170216\2350\10000793P\10000793vols_data.csv,1,2
220,20170628,20170216,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170216\2350\10000798C\10000798vols_data.csv,1,3
221,20170628,20170216,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170216\2350\10000803P\10000803vols_data.csv,1,3
222,20170927,20170216,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170216\2350\10000845C\10000845vols_data.csv,1,4
223,20170927,20170216,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170216\2350\10000850P\10000850vols_data.csv,1,4
224,20170222,20170217,2400,10000835,C,E:/Pycharm/data/option_data\20170222\20170217\2400\10000835C\10000835vols_data.csv,1,1
225,20170222,20170217,2400,10000840,P,E:/Pycharm/data/option_data\20170222\20170217\2400\10000840P\10000840vols_data.csv,1,1
226,20170322,20170217,2400,10000789,C,E:/Pycharm/data/option_data\20170322\20170217\2400\10000789C\10000789vols_data.csv,1,2
227,20170322,20170217,2400,10000794,P,E:/Pycharm/data/option_data\20170322\20170217\2400\10000794P\10000794vols_data.csv,1,2
228,20170628,20170217,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170217\2400\10000799C\10000799vols_data.csv,1,3
229,20170628,20170217,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170217\2400\10000804P\10000804vols_data.csv,1,3
230,20170927,20170217,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170217\2400\10000846C\10000846vols_data.csv,1,4
231,20170927,20170217,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170217\2400\10000851P\10000851vols_data.csv,1,4
232,20170222,20170220,2350,10000834,C,E:/Pycharm/data/option_data\20170222\20170220\2350\10000834C\10000834vols_data.csv,1,1
233,20170222,20170220,2350,10000839,P,E:/Pycharm/data/option_data\20170222\20170220\2350\10000839P\10000839vols_data.csv,1,1
234,20170322,20170220,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170220\2350\10000788C\10000788vols_data.csv,1,2
235,20170322,20170220,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170220\2350\10000793P\10000793vols_data.csv,1,2
236,20170628,20170220,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170220\2350\10000798C\10000798vols_data.csv,1,3
237,20170628,20170220,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170220\2350\10000803P\10000803vols_data.csv,1,3
238,20170927,20170220,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170220\2350\10000845C\10000845vols_data.csv,1,4
239,20170927,20170220,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170220\2350\10000850P\10000850vols_data.csv,1,4
240,20170222,20170221,2400,10000835,C,E:/Pycharm/data/option_data\20170222\20170221\2400\10000835C\10000835vols_data.csv,1,1
241,20170222,20170221,2400,10000840,P,E:/Pycharm/data/option_data\20170222\20170221\2400\10000840P\10000840vols_data.csv,1,1
242,20170322,20170221,2400,10000789,C,E:/Pycharm/data/option_data\20170322\20170221\2400\10000789C\10000789vols_data.csv,1,2
243,20170322,20170221,2400,10000794,P,E:/Pycharm/data/option_data\20170322\20170221\2400\10000794P\10000794vols_data.csv,1,2
244,20170628,20170221,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170221\2400\10000799C\10000799vols_data.csv,1,3
245,20170628,20170221,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170221\2400\10000804P\10000804vols_data.csv,1,3
246,20170927,20170221,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170221\2400\10000846C\10000846vols_data.csv,1,4
247,20170927,20170221,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170221\2400\10000851P\10000851vols_data.csv,1,4
248,20170222,20170222,2400,10000835,C,E:/Pycharm/data/option_data\20170222\20170222\2400\10000835C\10000835vols_data.csv,1,1
249,20170222,20170222,2400,10000840,P,E:/Pycharm/data/option_data\20170222\20170222\2400\10000840P\10000840vols_data.csv,1,1
250,20170322,20170222,2400,10000789,C,E:/Pycharm/data/option_data\20170322\20170222\2400\10000789C\10000789vols_data.csv,1,2
251,20170322,20170222,2400,10000794,P,E:/Pycharm/data/option_data\20170322\20170222\2400\10000794P\10000794vols_data.csv,1,2
252,20170628,20170222,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170222\2400\10000799C\10000799vols_data.csv,1,3
253,20170628,20170222,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170222\2400\10000804P\10000804vols_data.csv,1,3
254,20170927,20170222,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170222\2400\10000846C\10000846vols_data.csv,1,4
255,20170927,20170222,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170222\2400\10000851P\10000851vols_data.csv,1,4
256,20170322,20170223,2400,10000789,C,E:/Pycharm/data/option_data\20170322\20170223\2400\10000789C\10000789vols_data.csv,1,1
257,20170322,20170223,2400,10000794,P,E:/Pycharm/data/option_data\20170322\20170223\2400\10000794P\10000794vols_data.csv,1,1
258,20170426,20170223,2400,10000859,C,E:/Pycharm/data/option_data\20170426\20170223\2400\10000859C\10000859vols_data.csv,1,2
259,20170426,20170223,2400,10000864,P,E:/Pycharm/data/option_data\20170426\20170223\2400\10000864P\10000864vols_data.csv,1,2
260,20170628,20170223,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170223\2400\10000799C\10000799vols_data.csv,1,3
261,20170628,20170223,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170223\2400\10000804P\10000804vols_data.csv,1,3
262,20170927,20170223,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170223\2400\10000846C\10000846vols_data.csv,1,4
263,20170927,20170223,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170223\2400\10000851P\10000851vols_data.csv,1,4
264,20170322,20170224,2400,10000789,C,E:/Pycharm/data/option_data\20170322\20170224\2400\10000789C\10000789vols_data.csv,1,1
265,20170322,20170224,2400,10000794,P,E:/Pycharm/data/option_data\20170322\20170224\2400\10000794P\10000794vols_data.csv,1,1
266,20170426,20170224,2400,10000859,C,E:/Pycharm/data/option_data\20170426\20170224\2400\10000859C\10000859vols_data.csv,1,2
267,20170426,20170224,2400,10000864,P,E:/Pycharm/data/option_data\20170426\20170224\2400\10000864P\10000864vols_data.csv,1,2
268,20170628,20170224,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170224\2400\10000799C\10000799vols_data.csv,1,3
269,20170628,20170224,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170224\2400\10000804P\10000804vols_data.csv,1,3
270,20170927,20170224,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170224\2400\10000846C\10000846vols_data.csv,1,4
271,20170927,20170224,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170224\2400\10000851P\10000851vols_data.csv,1,4
272,20170322,20170227,2400,10000789,C,E:/Pycharm/data/option_data\20170322\20170227\2400\10000789C\10000789vols_data.csv,1,1
273,20170322,20170227,2400,10000794,P,E:/Pycharm/data/option_data\20170322\20170227\2400\10000794P\10000794vols_data.csv,1,1
274,20170426,20170227,2400,10000859,C,E:/Pycharm/data/option_data\20170426\20170227\2400\10000859C\10000859vols_data.csv,1,2
275,20170426,20170227,2400,10000864,P,E:/Pycharm/data/option_data\20170426\20170227\2400\10000864P\10000864vols_data.csv,1,2
276,20170628,20170227,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170227\2400\10000799C\10000799vols_data.csv,1,3
277,20170628,20170227,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170227\2400\10000804P\10000804vols_data.csv,1,3
278,20170927,20170227,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170227\2400\10000846C\10000846vols_data.csv,1,4
279,20170927,20170227,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170227\2400\10000851P\10000851vols_data.csv,1,4
280,20170322,20170228,2400,10000789,C,E:/Pycharm/data/option_data\20170322\20170228\2400\10000789C\10000789vols_data.csv,1,1
281,20170322,20170228,2400,10000794,P,E:/Pycharm/data/option_data\20170322\20170228\2400\10000794P\10000794vols_data.csv,1,1
282,20170426,20170228,2400,10000859,C,E:/Pycharm/data/option_data\20170426\20170228\2400\10000859C\10000859vols_data.csv,1,2
283,20170426,20170228,2400,10000864,P,E:/Pycharm/data/option_data\20170426\20170228\2400\10000864P\10000864vols_data.csv,1,2
284,20170628,20170228,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170228\2400\10000799C\10000799vols_data.csv,1,3
285,20170628,20170228,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170228\2400\10000804P\10000804vols_data.csv,1,3
286,20170927,20170228,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170228\2400\10000846C\10000846vols_data.csv,1,4
287,20170927,20170228,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170228\2400\10000851P\10000851vols_data.csv,1,4
288,20170322,20170301,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170301\2350\10000788C\10000788vols_data.csv,1,1
289,20170322,20170301,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170301\2350\10000793P\10000793vols_data.csv,1,1
290,20170426,20170301,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170301\2350\10000858C\10000858vols_data.csv,1,2
291,20170426,20170301,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170301\2350\10000863P\10000863vols_data.csv,1,2
292,20170628,20170301,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170301\2350\10000798C\10000798vols_data.csv,1,3
293,20170628,20170301,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170301\2350\10000803P\10000803vols_data.csv,1,3
294,20170927,20170301,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170301\2350\10000845C\10000845vols_data.csv,1,4
295,20170927,20170301,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170301\2350\10000850P\10000850vols_data.csv,1,4
296,20170322,20170302,2400,10000789,C,E:/Pycharm/data/option_data\20170322\20170302\2400\10000789C\10000789vols_data.csv,1,1
297,20170322,20170302,2400,10000794,P,E:/Pycharm/data/option_data\20170322\20170302\2400\10000794P\10000794vols_data.csv,1,1
298,20170426,20170302,2400,10000859,C,E:/Pycharm/data/option_data\20170426\20170302\2400\10000859C\10000859vols_data.csv,1,2
299,20170426,20170302,2400,10000864,P,E:/Pycharm/data/option_data\20170426\20170302\2400\10000864P\10000864vols_data.csv,1,2
300,20170628,20170302,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170302\2400\10000799C\10000799vols_data.csv,1,3
301,20170628,20170302,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170302\2400\10000804P\10000804vols_data.csv,1,3
302,20170927,20170302,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170302\2400\10000846C\10000846vols_data.csv,1,4
303,20170927,20170302,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170302\2400\10000851P\10000851vols_data.csv,1,4
304,20170322,20170303,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170303\2350\10000788C\10000788vols_data.csv,1,1
305,20170322,20170303,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170303\2350\10000793P\10000793vols_data.csv,1,1
306,20170426,20170303,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170303\2350\10000858C\10000858vols_data.csv,1,2
307,20170426,20170303,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170303\2350\10000863P\10000863vols_data.csv,1,2
308,20170628,20170303,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170303\2350\10000798C\10000798vols_data.csv,1,3
309,20170628,20170303,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170303\2350\10000803P\10000803vols_data.csv,1,3
310,20170927,20170303,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170303\2350\10000845C\10000845vols_data.csv,1,4
311,20170927,20170303,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170303\2350\10000850P\10000850vols_data.csv,1,4
312,20170322,20170306,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170306\2350\10000788C\10000788vols_data.csv,1,1
313,20170322,20170306,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170306\2350\10000793P\10000793vols_data.csv,1,1
314,20170426,20170306,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170306\2350\10000858C\10000858vols_data.csv,1,2
315,20170426,20170306,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170306\2350\10000863P\10000863vols_data.csv,1,2
316,20170628,20170306,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170306\2350\10000798C\10000798vols_data.csv,1,3
317,20170628,20170306,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170306\2350\10000803P\10000803vols_data.csv,1,3
318,20170927,20170306,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170306\2350\10000845C\10000845vols_data.csv,1,4
319,20170927,20170306,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170306\2350\10000850P\10000850vols_data.csv,1,4
320,20170322,20170307,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170307\2350\10000788C\10000788vols_data.csv,1,1
321,20170322,20170307,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170307\2350\10000793P\10000793vols_data.csv,1,1
322,20170426,20170307,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170307\2350\10000858C\10000858vols_data.csv,1,2
323,20170426,20170307,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170307\2350\10000863P\10000863vols_data.csv,1,2
324,20170628,20170307,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170307\2350\10000798C\10000798vols_data.csv,1,3
325,20170628,20170307,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170307\2350\10000803P\10000803vols_data.csv,1,3
326,20170927,20170307,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170307\2350\10000845C\10000845vols_data.csv,1,4
327,20170927,20170307,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170307\2350\10000850P\10000850vols_data.csv,1,4
328,20170322,20170308,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170308\2350\10000788C\10000788vols_data.csv,1,1
329,20170322,20170308,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170308\2350\10000793P\10000793vols_data.csv,1,1
330,20170426,20170308,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170308\2350\10000858C\10000858vols_data.csv,1,2
331,20170426,20170308,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170308\2350\10000863P\10000863vols_data.csv,1,2
332,20170628,20170308,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170308\2350\10000798C\10000798vols_data.csv,1,3
333,20170628,20170308,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170308\2350\10000803P\10000803vols_data.csv,1,3
334,20170927,20170308,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170308\2350\10000845C\10000845vols_data.csv,1,4
335,20170927,20170308,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170308\2350\10000850P\10000850vols_data.csv,1,4
336,20170322,20170309,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170309\2350\10000788C\10000788vols_data.csv,1,1
337,20170322,20170309,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170309\2350\10000793P\10000793vols_data.csv,1,1
338,20170426,20170309,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170309\2350\10000858C\10000858vols_data.csv,1,2
339,20170426,20170309,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170309\2350\10000863P\10000863vols_data.csv,1,2
340,20170628,20170309,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170309\2350\10000798C\10000798vols_data.csv,1,3
341,20170628,20170309,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170309\2350\10000803P\10000803vols_data.csv,1,3
342,20170927,20170309,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170309\2350\10000845C\10000845vols_data.csv,1,4
343,20170927,20170309,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170309\2350\10000850P\10000850vols_data.csv,1,4
344,20170322,20170310,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170310\2350\10000788C\10000788vols_data.csv,1,1
345,20170322,20170310,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170310\2350\10000793P\10000793vols_data.csv,1,1
346,20170426,20170310,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170310\2350\10000858C\10000858vols_data.csv,1,2
347,20170426,20170310,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170310\2350\10000863P\10000863vols_data.csv,1,2
348,20170628,20170310,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170310\2350\10000798C\10000798vols_data.csv,1,3
349,20170628,20170310,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170310\2350\10000803P\10000803vols_data.csv,1,3
350,20170927,20170310,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170310\2350\10000845C\10000845vols_data.csv,1,4
351,20170927,20170310,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170310\2350\10000850P\10000850vols_data.csv,1,4
352,20170322,20170313,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170313\2350\10000788C\10000788vols_data.csv,1,1
353,20170322,20170313,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170313\2350\10000793P\10000793vols_data.csv,1,1
354,20170426,20170313,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170313\2350\10000858C\10000858vols_data.csv,1,2
355,20170426,20170313,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170313\2350\10000863P\10000863vols_data.csv,1,2
356,20170628,20170313,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170313\2350\10000798C\10000798vols_data.csv,1,3
357,20170628,20170313,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170313\2350\10000803P\10000803vols_data.csv,1,3
358,20170927,20170313,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170313\2350\10000845C\10000845vols_data.csv,1,4
359,20170927,20170313,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170313\2350\10000850P\10000850vols_data.csv,1,4
360,20170322,20170314,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170314\2350\10000788C\10000788vols_data.csv,1,1
