,sec,average_accu_orders
467,467,1626.1351537939504
468,468,1630.0206791442488
469,469,1635.2970924980652
470,470,1638.4355492777527
471,471,1641.9963578574282
472,472,1645.0497555824202
473,473,1647.5761485588137
474,474,1651.0826420114258
475,475,1654.5879658668703
476,476,1658.751119925196
477,477,1663.3666320798284
478,478,1667.0618912624614
479,479,1674.6826801092097
480,480,1679.837933553544
481,481,1684.840054093703
482,482,1691.5759275996936
483,483,1697.7148167873618
484,484,1701.7601686015053
485,485,1707.586480943668
486,486,1714.0670126139191
487,487,1723.3439333380356
488,488,1729.6178936902718
489,489,1736.8766962053191
490,490,1742.9448888931752
491,491,1747.1505420652543
492,492,1750.3773374121288
493,493,1753.41060591273
494,494,1756.4287030614084
495,495,1758.9667515300055
496,496,1763.1498787713786
497,497,1767.1418003956546
498,498,1770.729933036743
499,499,1773.8955812577597
500,500,1777.227645319219
501,501,1782.999705776454
502,502,1788.0765102954606
503,503,1791.568549726544
504,504,1794.8272465038372
505,505,1797.383062446036
506,506,1802.0545750935019
507,507,1804.3020413607494
508,508,1807.564181153673
509,509,1811.2073041485946
510,510,1814.243235472736
511,511,1816.2869452250275
512,512,1819.6619135968945
513,513,1823.574157739302
514,514,1828.0540993592574
515,515,1831.974693391968
516,516,1838.8978255635582
517,517,1843.7390450270357
518,518,1847.8140645336534
519,519,1851.2616186463208
520,520,1854.9321947078809
521,521,1858.7502119615015
522,522,1863.2684224799011
523,523,1867.6148268818902
524,524,1871.733960981779
525,525,1875.5747718627485
526,526,1881.1410755655122
527,527,1887.0175546922546
528,528,1893.8665422174518
529,529,1898.6546974647213
530,530,1904.039189418887
531,531,1909.8574063012434
532,532,1915.204138106371
533,533,1920.0315287459284
534,534,1924.2308291784716
535,535,1928.934755414789
536,536,1933.0112892474876
537,537,1938.2189162071863
538,538,1941.9500517237732
539,539,1945.768450188955
540,540,1949.4840331679195
541,541,1952.9144773145147
542,542,1958.2754778807705
543,543,1966.1233882261567
544,544,1969.8819882028033
545,545,1974.8576373454985
546,546,1980.9941530638214
547,547,1984.5600394467983
548,548,1988.783690839252
549,549,1996.799494114089
550,550,2003.1994421185468
551,551,2012.5189745228
552,552,2019.0652658300319
553,553,2024.5896712810604
554,554,2030.698626468557
555,555,2035.4576213613639
556,556,2040.9198265822347
557,557,2047.130207181956
558,558,2053.245756690681
559,559,2057.56390526382
560,560,2063.2884483841362
561,561,2069.3248890505147
562,562,2076.3971553714673
563,563,2082.259709493877
564,564,2089.1602436690455
565,565,2094.9734283959706
566,566,2099.8821269727277
567,567,2103.7305107927255
568,568,2108.9564841548845
569,569,2114.404843882505
570,570,2118.9196451933735
571,571,2122.810452815315
572,572,2126.9631948046376
573,573,2130.346386988595
574,574,2132.851831888416
575,575,2135.3172020596257
576,576,2137.1264821424356
577,577,2139.7637717447633
578,578,2142.5020920726365
579,579,2146.5412221892834
580,580,2150.290122259064
581,581,2153.6838990251217
582,582,2158.4477368576245
583,583,2162.940624954595
584,584,2170.981265021951
585,585,2175.8134975434873
586,586,2180.1192957889784
587,587,2184.2596175983244
588,588,2189.4306865782196
589,589,2194.3362416743976
590,590,2197.557601056632
591,591,2201.065002748031
592,592,2207.071369518726
593,593,2213.3736055030395
594,594,2217.2593808278557
595,595,2220.947556438961
596,596,2225.1053861250975
597,597,2228.585136823579
598,598,2231.7372658451586
599,599,2238.205041965812
600,600,2244.1587527422166
601,601,2248.667230027925
602,602,2252.9654523675968
603,603,2260.082021265099
604,604,2266.091464089607
605,605,2272.9452302807254
606,606,2276.8306559858042
607,607,2283.297936552294
608,608,2291.7627733186487
609,609,2298.353579530451
610,610,2302.77307417265
611,611,2307.7902021271293
612,612,2311.8695192515274
613,613,2317.4705262844027
614,614,2323.1944378535413
615,615,2328.8885125522556
616,616,2333.1842903038623
617,617,2338.319065287137
618,618,2343.6447892000433
619,619,2348.1562597925085
620,620,2352.0756208518433
621,621,2355.322491538149
622,622,2360.461259854544
623,623,2364.30781530433
624,624,2368.036175214795
625,625,2371.8735158441414
626,626,2376.185281785552
627,627,2379.938002360771
628,628,2382.9798359259034
629,629,2387.526638555965
630,630,2391.9131296465207
631,631,2395.137026571248
632,632,2399.71424521663
633,633,2402.4513029814625
634,634,2407.403728529767
635,635,2412.4939877779543
636,636,2416.7202272119002
637,637,2420.1061473060327
638,638,2424.328310211276
639,639,2427.760254200679
640,640,2431.8769780951434
641,641,2435.8073539713287
642,642,2443.067414994672
643,643,2448.8640056374707
644,644,2453.9994783572765
645,645,2459.821252839835
646,646,2465.3547472528517
647,647,2469.6172085319445
648,648,2474.998984728055
649,649,2478.2924980471153
650,650,2481.6829787608067
651,651,2484.856083050221
652,652,2488.526745097486
653,653,2491.1786150522494
654,654,2494.1919535220236
655,655,2500.4877615071696
656,656,2504.717243105057
657,657,2510.695288592859
658,658,2516.5154992243447
659,659,2520.185797370115
660,660,2523.605467012412
661,661,2527.5056443583767
662,662,2531.218975982085
663,663,2536.2623164736046
664,664,2539.3481914940703
665,665,2543.5621622437147
666,666,2547.0852593246645
667,667,2551.898374184809
668,668,2558.4453766629317
669,669,2564.6572286722912
670,670,2573.7141514521945
671,671,2580.182031921159
672,672,2586.9096765664244
673,673,2595.2112590943493
674,674,2603.0012402687657
675,675,2607.6330636560365
676,676,2611.7296345471204
677,677,2617.684552984114
678,678,2622.2356468876765
679,679,2627.0682190066013
680,680,2633.5113099684204
681,681,2638.2026106061476
682,682,2644.002617187782
683,683,2650.1909864048916
684,684,2654.061054074164
685,685,2658.264221034803
686,686,2667.7104119016235
687,687,2673.8744861262103
688,688,2678.041613146289
689,689,2682.605363771723
690,690,2686.100293911153
691,691,2688.8171837579735
692,692,2690.9736345450533
693,693,2694.590077988544
694,694,2698.554548994639
695,695,2703.163842968295
696,696,2706.5183873456517
697,697,2712.2978404549426
698,698,2717.2505880820245
699,699,2720.8093394869584
700,700,2724.3254521812737
701,701,2730.2264612768795
702,702,2736.960010375853
703,703,2742.1581242236075
704,704,2745.620825060116
705,705,2748.959595985575
706,706,2753.068729681984
707,707,2759.1822240892634
708,708,2766.950210814925
709,709,2775.01611899347
710,710,2780.135931997785
711,711,2784.128421451202
712,712,2788.879679301555
713,713,2793.1474189056644
714,714,2797.2730165094645
715,715,2801.174853169205
716,716,2806.190774589831
717,717,2810.9158650754152
718,718,2816.1161038586088
719,719,2821.5079067443753
720,720,2827.19909397901
721,721,2831.718267287258
722,722,2835.6273855342138
723,723,2839.192871955175
724,724,2843.1850476179657
725,725,2845.8902723562915
726,726,2850.830133007491
727,727,2855.693998546043
728,728,2860.0790337712842
729,729,2865.38941080576
730,730,2867.56384301107
731,731,2870.7769886396345
732,732,2875.7655406788576
733,733,2880.422224278565
734,734,2888.693758980119
735,735,2895.8377559757323
736,736,2903.8390638340916
737,737,2909.565867641646
738,738,2913.6981926538915
739,739,2917.924529283366
740,740,2922.045768509222
741,741,2928.281053955188
742,742,2934.252665879482
743,743,2938.875289965239
744,744,2943.257246633225
745,745,2946.3584785372177
746,746,2949.916062524041
747,747,2953.551550669948
748,748,2957.1287449850224
749,749,2963.5812835722863
750,750,2968.770289352635
751,751,2973.4883704161816
752,752,2978.7803966092506
753,753,2981.9579670914577
754,754,2985.417921451069
755,755,2988.5300568059743
756,756,2991.3674138103356
757,757,2996.4806482740432
758,758,3000.6585259334015
759,759,3004.3323923155604
760,760,3009.1352117890483
761,761,3013.501794438015
762,762,3017.6811544962516
763,763,3021.1800880140936
764,764,3025.1411182938295
765,765,3030.2250444322835
766,766,3035.7328566747274
767,767,3040.5985264131987
768,768,3045.930395095869
769,769,3050.7688999511256
770,770,3055.2289065098144
771,771,3059.3352956882104
772,772,3062.550678445623
773,773,3068.0439953626
774,774,3072.112451187334
775,775,3075.622728196784
776,776,3079.8904916336937
777,777,3084.427247315222
778,778,3090.194188895011
779,779,3097.445949615638
780,780,3102.2959621904756
781,781,3106.027567160923
782,782,3109.5453999164324
783,783,3112.445227381466
784,784,3116.808566316201
785,785,3120.860024662375
786,786,3125.983688873911
787,787,3129.235538197422
788,788,3132.381178245095
789,789,3134.606471691674
790,790,3138.953395212232
791,791,3143.036365585058
792,792,3149.6727771456303
793,793,3154.61660299571
794,794,3160.61565516566
795,795,3163.8938407154687
796,796,3167.897392613183
797,797,3173.1099974893073
798,798,3179.652536313193
799,799,3183.7078061751236
800,800,3188.5905322448443
801,801,3193.7295348890834
802,802,3197.6349602503765
803,803,3200.5492312163
804,804,3203.6502721582565
805,805,3209.63181539273
806,806,3215.377016875042
807,807,3220.2608811603072
808,808,3223.9801936216304
809,809,3228.914139988997
810,810,3233.7169548690918
811,811,3237.5084476390816
812,812,3240.90307537952
813,813,3243.7817916618596
814,814,3247.6245968955673
815,815,3251.777145698368
816,816,3254.3532702837733
817,817,3258.448227629015
818,818,3263.2119464007037
819,819,3266.3704911243626
820,820,3270.343462568828
821,821,3274.4405150683956
822,822,3276.5401957956406
823,823,3279.55772994113
824,824,3282.671709766009
825,825,3287.6040681164363
826,826,3292.9045702265043
827,827,3298.0356240759957
828,828,3301.0549892128874
829,829,3305.2069716971187
830,830,3310.874716764227
831,831,3315.168134196096
832,832,3318.4361042866744
833,833,3321.6039734410783
834,834,3324.5254682966884
835,835,3328.729977893894
836,836,3334.024218233716
837,837,3338.727141818167
838,838,3342.119294604636
839,839,3344.949271128236
840,840,3347.1654091534733
841,841,3349.7590352111883
842,842,3353.9862452212064
843,843,3359.166438463262
844,844,3363.6387589282385
845,845,3369.3727955385198
846,846,3372.920300843481
847,847,3377.136550824935
848,848,3381.137939043383
849,849,3386.151780103248
850,850,3391.580254983594
851,851,3395.7303982277726
852,852,3400.2064041296007
853,853,3404.2945860742097
854,854,3407.5649685927287
855,855,3412.3452306569725
856,856,3415.1131769875074
857,857,3418.3922401186287
858,858,3422.237607549726
859,859,3426.4676889354505
860,860,3430.678653657412
861,861,3434.9693504812985
862,862,3440.91908028478
863,863,3446.1102467364826
864,864,3451.99546951983
865,865,3455.4644270344716
866,866,3457.9291533635887
867,867,3461.430314205072
868,868,3464.5957456411156
869,869,3467.123619951489
870,870,3470.739500192263
871,871,3472.97652387785
872,872,3473.880073885385
873,873,3476.329748142196
874,874,3478.928946846326
875,875,3481.783446016671
876,876,3483.916825566572
877,877,3486.1029962232656
878,878,3488.6164582346705
879,879,3489.591610589423
880,880,3492.4050623691837
881,881,3495.2941355947187
882,882,3496.9654031848363
883,883,3499.345508531477
884,884,3504.709247721658
885,885,3509.19057388103
886,886,3513.2850024932286
887,887,3515.8949175045736
888,888,3518.86961889862
889,889,3521.863949869957
890,890,3526.0408121141195
891,891,3528.376678786782
892,892,3531.0877111492377
893,893,3533.5051378154703
894,894,3535.8804186204384
895,895,3538.436718590229
896,896,3540.8273002711385
897,897,3544.6535818749376
898,898,3548.6377943165066
899,899,3552.0998735648136
900,900,3558.7729685286213
901,901,3564.489313843452
902,902,3570.5648288769385
903,903,3580.135271477509
904,904,3589.6319313341896
905,905,3598.002198431669
906,906,3603.7142478495966
907,907,3608.2527974180725
908,908,3611.236213230369
909,909,3615.1214843578323
910,910,3618.1140578411287
911,911,3621.2704382922943
912,912,3628.5114337994855
913,913,3636.852105114841
914,914,3642.671571141282
915,915,3649.406336407374
916,916,3656.641929350915
917,917,3663.874816921796
918,918,3672.5074794442526
919,919,3678.826076796013
920,920,3683.97071478063
921,921,3690.1980139608563
922,922,3695.5354735232822
923,923,3701.203584050716
924,924,3706.1966550741563
925,925,3710.6038456999545
926,926,3715.255479474406
927,927,3719.2363315677194
928,928,3723.352870399823
929,929,3728.167678339355
930,930,3732.29873509881
931,931,3736.3030517520992
932,932,3738.944207493059
933,933,3742.7893838349214
934,934,3746.819074708349
935,935,3752.2832818889133
936,936,3755.1818676234716
937,937,3758.1876530803
938,938,3761.4531004049104
939,939,3764.1807215216986
940,940,3766.9129818566416
941,941,3770.1294026213377
942,942,3772.825885721036
943,943,3775.0668197505797
944,944,3777.5776522243873
945,945,3781.022214272842
946,946,3784.686263844741
947,947,3789.1577425201153
948,948,3794.3827714731797
949,949,3797.788326059997
950,950,3800.534377461211
951,951,3804.8326213848495
952,952,3808.2341645774004
953,953,3813.5382573703546
954,954,3816.5738257124863
955,955,3821.0869799689813
956,956,3827.431682576769
957,957,3832.171196011799
958,958,3836.7548542536274
959,959,3840.0095305488617
960,960,3842.757679115788
961,961,3845.3773201308577
962,962,3849.121470671319
963,963,3853.2915084429733
964,964,3856.800220659925
965,965,3859.5346713765616
966,966,3863.6478205034223
967,967,3868.86082265899
968,968,3872.1259433127125
969,969,3876.9954024804756
970,970,3881.489129741033
971,971,3886.311739543325
972,972,3891.9127083975923
973,973,3897.8380026727887
974,974,3904.9976618284295
975,975,3909.4822463087585
976,976,3914.3651112919506
977,977,3918.6797913033843
978,978,3923.9138788574114
979,979,3929.2916347248915
980,980,3934.7507851161827
981,981,3938.545897762841
982,982,3941.6439556594396
983,983,3945.833302326278
984,984,3949.6299782795186
985,985,3953.031405359249
986,986,3957.357524658327
987,987,3963.86393355547
988,988,3968.706762288683
989,989,3970.8512539477424
990,990,3973.668760377755
991,991,3977.6796499452194
992,992,3981.500538660879
993,993,3985.328122471529
994,994,3989.800177078514
995,995,3993.100891166629
996,996,3996.336456175315
997,997,3999.042008048698
998,998,4001.092626776117
999,999,4002.977707161533
1000,1000,4008.07121413646
1001,1001,4013.9168642217887
1002,1002,4016.311460154563
1003,1003,4020.642925759652
1004,1004,4026.623601676381
1005,1005,4033.139108282504
1006,1006,4037.728481486568
1007,1007,4042.4315341730653
1008,1008,4046.1225961761043
1009,1009,4049.3426839625686
1010,1010,4052.074546554286
1011,1011,4054.3703272724733
1012,1012,4057.765961413735
1013,1013,4060.941443804425
1014,1014,4063.742843369962
1015,1015,4067.08417094614
1016,1016,4071.0011286040235
1017,1017,4073.963497245221
1018,1018,4079.809273579559
1019,1019,4083.1995350738703
1020,1020,4089.2169546717555
1021,1021,4092.614236816474
1022,1022,4097.124633972967
1023,1023,4100.621987790221
1024,1024,4103.430163123072
1025,1025,4107.74179584622
1026,1026,4112.450019686729
1027,1027,4114.947684553795
1028,1028,4118.085465240113
1029,1029,4123.201040579233
1030,1030,4127.827251696737
1031,1031,4130.502811620948
1032,1032,4132.875571827722
1033,1033,4137.879441847723
1034,1034,4143.955924894955
1035,1035,4147.661349984785
1036,1036,4149.955036577379
1037,1037,4152.4262837249535
1038,1038,4156.671605235145
1039,1039,4160.422568693137
1040,1040,4163.177505108958
1041,1041,4166.668361934271
1042,1042,4169.411614565148
1043,1043,4172.767939628202
1044,1044,4174.807689841935
1045,1045,4177.150073384701
1046,1046,4182.414709476906
1047,1047,4185.295464729536
1048,1048,4187.631106457521
1049,1049,4190.002016572918
1050,1050,4193.843714851624
1051,1051,4197.956434353906
1052,1052,4201.580227072371
1053,1053,4203.877148117524
1054,1054,4208.727322020959
1055,1055,4210.980436591515
1056,1056,4214.105148937269
1057,1057,4218.449306687205
1058,1058,4220.989351627779
1059,1059,4223.904261824024
1060,1060,4226.968170203435
1061,1061,4229.019036064709
1062,1062,4231.901642117249
1063,1063,4235.436314160851
1064,1064,4237.474678599455
1065,1065,4239.4932077066305
1066,1066,4241.980824882638
1067,1067,4244.2899075467985
1068,1068,4248.476376873467
1069,1069,4253.086588231984
1070,1070,4258.543009437484
1071,1071,4263.680558814004
1072,1072,4266.313409681988
1073,1073,4268.898082446459
1074,1074,4272.51029883328
1075,1075,4275.157101079861
1076,1076,4277.7676897474985
1077,1077,4280.048473916247
1078,1078,4282.506688202047
1079,1079,4286.156938363444
1080,1080,4288.421137058829
1081,1081,4291.95460175528
1082,1082,4295.357861882729
1083,1083,4299.539422247002
1084,1084,4304.224567781752
1085,1085,4309.0780276887435
1086,1086,4313.031726453984
1087,1087,4318.644910948517
1088,1088,4323.535252391355
1089,1089,4326.657859524523
1090,1090,4331.561240490736
1091,1091,4337.180837654914
1092,1092,4340.415596184191
1093,1093,4343.9176821089095
1094,1094,4347.484747409302
1095,1095,4351.552445284538
1096,1096,4356.666023776815
1097,1097,4359.085289262833
1098,1098,4364.293613705139
1099,1099,4368.481389558456
1100,1100,4373.91233255249
1101,1101,4377.815423334492
1102,1102,4383.182448957205
1103,1103,4389.797289776128
1104,1104,4393.306134875796
1105,1105,4396.343516818813
1106,1106,4399.348066598052
1107,1107,4402.082517237472
1108,1108,4404.516320533534
1109,1109,4407.833094973697
1110,1110,4413.571224506775
1111,1111,4417.602453549032
1112,1112,4419.902861975748
1113,1113,4422.906410892835
1114,1114,4427.200665683573
1115,1115,4433.374037065342
1116,1116,4437.981256419417
1117,1117,4441.105639743568
1118,1118,4443.350514089811
1119,1119,4447.743750065063
1120,1120,4451.23909517202
1121,1121,4453.726263071822
1122,1122,4457.90570098913
1123,1123,4461.854107429128
1124,1124,4464.734753968661
1125,1125,4467.847765028996
1126,1126,4470.905518997589
1127,1127,4474.814947658484
1128,1128,4477.753743731065
1129,1129,4481.904421293264
1130,1130,4485.461816793325
1131,1131,4488.684207402777
1132,1132,4491.552744916066
1133,1133,4493.749978013446
1134,1134,4497.614567060114
1135,1135,4501.127825702543
1136,1136,4503.645047854587
1137,1137,4508.60837925372
1138,1138,4513.485315283985
1139,1139,4517.111310703271
1140,1140,4521.7620338864035
1141,1141,4524.624794452658
1142,1142,4529.079611643985
1143,1143,4533.1792746509045
1144,1144,4537.176946092153
1145,1145,4540.523797290097
1146,1146,4542.636956090477
1147,1147,4546.9773545999
1148,1148,4549.698451281185
1149,1149,4553.5367052257825
1150,1150,4557.492727239569
1151,1151,4561.075462230566
1152,1152,4564.151735855032
1153,1153,4569.993773177908
1154,1154,4576.168497712325
1155,1155,4582.958155814726
1156,1156,4587.821581266273
1157,1157,4592.915338128888
1158,1158,4598.27850044648
1159,1159,4603.730923029925
1160,1160,4608.349685517846
1161,1161,4611.425302734916
1162,1162,4618.722195022122
1163,1163,4626.069950109736
1164,1164,4631.625989450282
1165,1165,4635.787563662114
1166,1166,4638.358614870467
1167,1167,4641.398495927786
1168,1168,4643.889474258129
1169,1169,4647.171045662839
1170,1170,4652.993090718736
1171,1171,4656.626238096225
1172,1172,4658.725792157226
1173,1173,4660.051483942504
1174,1174,4662.212694169249
1175,1175,4666.785851938603
1176,1176,4670.373064804394
1177,1177,4673.682382082138
1178,1178,4676.5803625787
1179,1179,4680.538805911846
1180,1180,4684.405127876361
1181,1181,4687.848729628135
1182,1182,4693.131107280874
1183,1183,4696.502238696313
1184,1184,4700.0477506201
1185,1185,4702.088766808507
1186,1186,4705.656993650861
1187,1187,4708.9179670683325
1188,1188,4711.243413186564
1189,1189,4714.330396870968
1190,1190,4717.002922685973
1191,1191,4720.003342361724
1192,1192,4724.820153639728
1193,1193,4730.321566245429
1194,1194,4735.607638749152
1195,1195,4740.920506894018
1196,1196,4747.066249365576
1197,1197,4751.616695450171
1198,1198,4755.214526106881
1199,1199,4759.952125926931
1200,1200,4766.193142091542
1201,1201,4771.935363551446
1202,1202,4778.884294506617
1203,1203,4784.210029417721
1204,1204,4789.769676496789
1205,1205,4795.452768292687
1206,1206,4799.151719461663
1207,1207,4802.421375552937
1208,1208,4806.4012857812895
1209,1209,4809.960284318247
1210,1210,4813.16656138205
1211,1211,4816.798389110359
1212,1212,4822.585763188026
1213,1213,4827.756111042604
1214,1214,4833.401710241975
1215,1215,4837.769781148562
1216,1216,4842.901162040051
1217,1217,4848.926728539916
1218,1218,4855.805862436581
1219,1219,4861.488353853799
1220,1220,4864.725471108737
1221,1221,4868.043846474029
1222,1222,4871.76473658333
1223,1223,4876.864992934646
1224,1224,4882.954784646715
1225,1225,4886.55453431524
1226,1226,4890.715507957909
1227,1227,4894.881392523452
1228,1228,4900.973327410513
1229,1229,4904.801675646194
1230,1230,4908.084197102074
1231,1231,4910.599550628461
1232,1232,4913.2289506450625
1233,1233,4916.400449483926
1234,1234,4919.285999597488
1235,1235,4921.973375817314
1236,1236,4925.037543556481
1237,1237,4927.115074158171
1238,1238,4931.164517617659
1239,1239,4938.467155989316
1240,1240,4944.678084071029
1241,1241,4948.671827536383
1242,1242,4952.947625393037
1243,1243,4957.561380990105
1244,1244,4959.626375461547
1245,1245,4962.439662710775
1246,1246,4965.447927886909
1247,1247,4968.132982801078
1248,1248,4971.228437679881
1249,1249,4974.6937229842815
1250,1250,4977.005134087238
1251,1251,4981.3252927557805
1252,1252,4985.202234889253
1253,1253,4989.055535061446
1254,1254,4994.47148866994
1255,1255,4998.21116838643
1256,1256,5000.72218437624
1257,1257,5004.573336974144
1258,1258,5007.443476632738
1259,1259,5010.084932487429
1260,1260,5014.7041124786465
1261,1261,5019.107467512133
1262,1262,5021.430677498391
1263,1263,5024.79120623061
1264,1264,5029.521627533721
1265,1265,5036.56290251453
1266,1266,5041.281996049654
1267,1267,5046.814277579051
1268,1268,5053.051742328023
1269,1269,5058.695908110527
1270,1270,5062.876681393957
1271,1271,5066.410774819542
1272,1272,5071.299672470015
1273,1273,5075.752275218945
1274,1274,5080.816649798798
1275,1275,5086.020189499274
1276,1276,5090.586549007284
1277,1277,5095.937931319552
1278,1278,5102.101808126778
1279,1279,5107.600467349533
1280,1280,5112.4887496527945
1281,1281,5118.444505423906
1282,1282,5122.000542792809
1283,1283,5125.968141982287
1284,1284,5130.436992507412
1285,1285,5132.522821175071
1286,1286,5136.243485014354
1287,1287,5143.020737454419
1288,1288,5147.108331581472
1289,1289,5149.786813468884
1290,1290,5152.684444259139
1291,1291,5158.214279643964
1292,1292,5162.138240553666
1293,1293,5166.485306525255
1294,1294,5169.645565536463
1295,1295,5173.078971442968
1296,1296,5175.742138663568
1297,1297,5178.451048617983
1298,1298,5182.276416015377
1299,1299,5184.9816442431265
1300,1300,5188.073421646405
1301,1301,5191.288609377643
1302,1302,5195.358300934573
1303,1303,5199.1325941385
1304,1304,5203.722732008932
1305,1305,5209.1588301514075
1306,1306,5212.730504090329
1307,1307,5217.88419043593
1308,1308,5221.313053236939
1309,1309,5225.186517662868
1310,1310,5228.523574032849
1311,1311,5233.514072866138
1312,1312,5238.747045236476
1313,1313,5243.270077483579
1314,1314,5247.199532473588
1315,1315,5249.669942382351
1316,1316,5253.740648599997
1317,1317,5257.771108105161
1318,1318,5260.98154855207
1319,1319,5263.858380929951
1320,1320,5266.017455835265
1321,1321,5268.608234832017
1322,1322,5270.784930363904
1323,1323,5272.775919116951
1324,1324,5276.775207297164
1325,1325,5283.291023805988
1326,1326,5289.271301504065
1327,1327,5293.888885166678
1328,1328,5297.453002557264
1329,1329,5302.64964166074
1330,1330,5306.98953664744
1331,1331,5310.977399197942
1332,1332,5316.961983336855
1333,1333,5322.268874841852
1334,1334,5326.545191037188
1335,1335,5330.237916975958
1336,1336,5333.598335076494
1337,1337,5336.853181867678
1338,1338,5339.78898188066
1339,1339,5346.372764111931
1340,1340,5352.705489068957
1341,1341,5356.533642302988
1342,1342,5359.592229919897
1343,1343,5362.813669580607
1344,1344,5367.358301259668
1345,1345,5371.695598882153
1346,1346,5375.33838892869
1347,1347,5379.165067980514
1348,1348,5386.040203673543
1349,1349,5390.151204890118
1350,1350,5393.527694132498
1351,1351,5397.407518362793
1352,1352,5402.429703408861
1353,1353,5405.965476847022
1354,1354,5408.750878135611
1355,1355,5411.857633592871
1356,1356,5415.3452677621135
1357,1357,5419.212186927941
1358,1358,5423.349147909424
1359,1359,5426.97403923752
1360,1360,5431.750298005619
1361,1361,5437.169201139066
1362,1362,5440.147200074151
1363,1363,5442.8002540698735
1364,1364,5445.94682177513
1365,1365,5449.192737669729
1366,1366,5452.436507172555
1367,1367,5455.263757611087
1368,1368,5458.653706840113
1369,1369,5461.746471153429
1370,1370,5464.90553592901
1371,1371,5467.210711517201
1372,1372,5470.200043894312
1373,1373,5474.441312087414
1374,1374,5479.535292591551
1375,1375,5484.681994980558
1376,1376,5487.568806706506
1377,1377,5492.649040988047
1378,1378,5499.318033208971
1379,1379,5504.98233352551
1380,1380,5510.400025592965
1381,1381,5514.999167805858
1382,1382,5519.369035089305
1383,1383,5522.51156145816
1384,1384,5526.225586929208
1385,1385,5530.673181938484
1386,1386,5534.071741818821
1387,1387,5538.524161883004
1388,1388,5542.690022896762
1389,1389,5548.7583772859925
1390,1390,5555.034737901396
1391,1391,5559.3907453847
1392,1392,5565.288262039228
1393,1393,5570.604114906025
1394,1394,5575.813245841051
1395,1395,5578.792634507165
1396,1396,5581.5360333133185
1397,1397,5586.2200485556705
1398,1398,5591.723722040073
1399,1399,5595.693642055768
1400,1400,5599.139404072262
1401,1401,5603.610151422134
1402,1402,5609.366248225417
1403,1403,5613.16886132072
1404,1404,5618.4542596019855
1405,1405,5621.322622667118
1406,1406,5625.166021573773
1407,1407,5630.038922152665
1408,1408,5636.816689553176
1409,1409,5641.817997401162
1410,1410,5647.022283023639
1411,1411,5650.105043281001
1412,1412,5655.159418482399
1413,1413,5658.862462985905
1414,1414,5661.910460607374
1415,1415,5664.611487484716
1416,1416,5668.133138027641
1417,1417,5671.421836326586
1418,1418,5674.579595904517
1419,1419,5677.183601308731
1420,1420,5681.190155053956
1421,1421,5686.600556401713
1422,1422,5690.916709100498
1423,1423,5694.654372363537
1424,1424,5698.116587598297
1425,1425,5702.16361234455
1426,1426,5705.9080144777445
1427,1427,5709.240154267073
1428,1428,5714.075324767378
1429,1429,5717.825753947344
1430,1430,5721.492452838418
1431,1431,5724.675995019864
1432,1432,5729.13151919508
1433,1433,5732.0381275568725
1434,1434,5734.485935822078
1435,1435,5737.196253617832
1436,1436,5740.3264592233845
1437,1437,5745.621155899134
1438,1438,5748.61514661615
1439,1439,5752.655308640748
1440,1440,5755.036036655767
1441,1441,5757.347249943138
1442,1442,5758.8138981145075
1443,1443,5762.419526021063
1444,1444,5765.566108718454
1445,1445,5767.394864707639
1446,1446,5771.95134399687
1447,1447,5777.278868177685
1448,1448,5780.720248955748
1449,1449,5783.646543272702
1450,1450,5786.300269512025
1451,1451,5789.961283857868
1452,1452,5793.542502859596
1453,1453,5797.834572889783
1454,1454,5801.278969162415
1455,1455,5803.984779195859
1456,1456,5806.437077099739
1457,1457,5808.947010024438
1458,1458,5812.423537197754
1459,1459,5814.344142939385
1460,1460,5818.406804103176
1461,1461,5820.926840142525
1462,1462,5823.421833542621
1463,1463,5825.810134887688
1464,1464,5827.762890427852
1465,1465,5830.346945879756
1466,1466,5833.495649463634
1467,1467,5838.395374175018
1468,1468,5843.378958834912
1469,1469,5848.515802615354
1470,1470,5852.138429185028
1471,1471,5857.382647901433
1472,1472,5860.707666449401
1473,1473,5863.201417508775
1474,1474,5865.829788085013
1475,1475,5868.849476787935
1476,1476,5873.804319282923
1477,1477,5877.245316553749
1478,1478,5880.280851776767
1479,1479,5884.941384974491
1480,1480,5888.346682848824
1481,1481,5892.720654391846
1482,1482,5895.921572761445
1483,1483,5898.891297872532
1484,1484,5901.648019148253
1485,1485,5906.981525249387
1486,1486,5912.719251043385
1487,1487,5915.594762147649
1488,1488,5920.234721630173
1489,1489,5925.363334419805
1490,1490,5931.830442243212
1491,1491,5936.801992445701
1492,1492,5941.701194103515
1493,1493,5947.06483854349
1494,1494,5950.325006141898
1495,1495,5952.880848222972
1496,1496,5955.2870366876605
1497,1497,5958.327938471591
1498,1498,5962.061594352752
1499,1499,5966.297434685947
1500,1500,5970.570404102436
1501,1501,5973.300235713286
1502,1502,5978.227421726607
1503,1503,5984.496713769265
1504,1504,5989.720549437549
1505,1505,5994.838803653191
1506,1506,5997.752904743651
1507,1507,6001.354456214796
1508,1508,6008.033263041067
1509,1509,6016.870422652057
1510,1510,6023.24992854851
1511,1511,6030.27895523076
1512,1512,6037.063839050252
1513,1513,6045.052382059948
1514,1514,6050.502172004117
1515,1515,6055.099952910392
1516,1516,6058.890622552106
